geneset,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,0.464563880537208,0.369057261439236,0.547951760837084,0.326844695936599,0.371726034473093,0.500781434614651,0.535093362113114,0.358591155565525,0.541110810247736,0.172540730650127,0.169221848661407,0.454629233578686,-0.617570186351449,-0.38824078192156,-0.334160986708934,-0.418886776925332,-0.273627243373021,-0.516418697566039,-0.506773983760729,-0.559458906995092,-0.389861171636503,-0.463027212057446,-0.408917805328686,-0.354481025976897
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,0.308754787806961,0.340282413672194,0.462042127380901,0.340422883029761,0.42144157554224,0.283432571500159,0.444047775964763,0.247185200208034,0.471790777335457,0.431247387621483,0.327428779952887,0.307836762217269,-0.321671377953123,-0.329587205878551,-0.325433787980504,-0.517497811950785,-0.539390526413935,-0.460701398640614,-0.263060810699326,-0.110790153257523,-0.353937620596267,-0.420321704689268,-0.493428206477153,-0.421766203866427
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,-0.459605856667791,-0.323123734858825,-0.283862757796522,-0.415553305521329,-0.421704564095699,-0.327851298159484,-0.649764745211962,-0.137246615107615,-0.477272443849686,-0.477155845494263,-0.300226419663397,-0.400574436688634,0.164459593624621,0.474548924076262,0.403308384807166,0.38705372978685,0.339596236883248,0.448950519260133,0.419995144069548,0.453076543584535,0.359906811535633,0.407796954500125,0.468663723170784,0.567385962775729
REACTOME_REGULATION_OF_IFNG_SIGNALING,0.611766407074382,0.433241068024686,0.45667232551153,0.553687354822929,0.648342317758217,0.55191311184207,0.608093756112095,0.526140318430961,0.218068034570073,0.452367806217207,0.364267740450926,0.558243864166958,-0.554423102319639,0.031196997473021,-0.461716623066715,-0.466651010096804,-0.554059679500444,-0.44853040174275,-0.52463349861827,-0.667533665576037,-0.514690493242328,-0.487626250488493,-0.44155952143971,-0.476701549409441
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,0.355877587188451,0.303561001530225,0.479252349116707,0.52507915457623,0.478496434144699,0.492375439399622,0.434820504994886,0.543796046911095,0.468021839798943,0.572282094946409,0.246918539593687,0.387285271617597,-0.32988320680981,-0.480441366596936,-0.432299555943291,-0.588943843674238,-0.635460187795824,-0.411267047327991,-0.351807320470707,-0.654958002494724,-0.490972419927183,-0.32925691208909,-0.487346248491638,-0.0573523843589722
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,0.385536359042893,0.370926667968578,0.35713093139159,0.312905379010974,0.283250582026783,0.167399344317345,0.477148695782379,0.49603019124385,0.43256854213825,0.43204528131865,0.160422378748354,0.276254990775469,-0.304907190222232,-0.328158776749909,-0.28971244774681,-0.394340776848745,-0.508671457587883,-0.318751722366877,-0.414843365489758,-0.434958248762472,-0.415394356852716,-0.302599536102347,-0.356402098881267,-0.164698282192597
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,0.462987682826808,0.0738643723789092,0.577456359278521,0.543736881382329,0.424633785382584,0.477669420086858,0.539694072840137,0.419187579716096,0.508895482686112,0.447921518954545,0.546283495614625,0.496396601996458,-0.325319875208256,-0.521602582090427,-0.192648430278293,-0.323227821108194,-0.569210327153229,-0.616133258552711,-0.480733652462126,-0.555698160543103,-0.438284238208115,-0.772404481633424,-0.281453129991769,-0.466204078570302
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,0.351997002615076,0.278021181635306,0.364558966700804,0.320678501141848,0.382390455678807,0.361150814047863,0.307358599317768,0.3354518647653,0.42228720548323,0.421655758163442,0.283418761125958,0.368809047025475,-0.32440944039972,-0.380667611511683,-0.320112153382973,-0.483407436052725,-0.545381841675913,-0.333716849025748,-0.296880590729765,-0.0221791415837347,-0.192029344784918,-0.24090893379788,-0.508683981409935,-0.475837091438699
REACTOME_COMPLEX_IV_ASSEMBLY,-0.51491899941365,-0.430348005368421,-0.210948822649929,-0.349246934141959,-0.391676899281639,-0.464678415428083,-0.30106146708545,-0.531182021630355,-0.418214976536204,-0.386658061098693,-0.339533143195328,-0.375247240757048,0.398494491523253,0.451029913596498,0.311921505780045,0.35233102913594,0.350708744351313,0.606747638501791,-0.0136302339234286,0.48389677014662,0.566689730940634,0.346811877222559,0.29604105370574,0.505535655631645
REACTOME_INTERFERON_SIGNALING,0.259172915298984,0.107691664989841,0.274151419207385,0.219698107046753,0.234217623226938,0.240316190408083,0.230588863063948,0.177291352803522,0.162373344050213,0.196490175799983,0.179734096105543,0.309748937616224,-0.252753207642267,-0.232961884541206,-0.192238917064572,-0.201024430947018,-0.132988936183635,-0.226391538117593,-0.283418976842616,-0.188422336687481,-0.283471149867327,-0.197125790448102,-0.218952441162555,-0.268683093647459
