geneset,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,0.463616610020513,-0.273889223576239,-0.193308854934862,-0.202949480360988,-0.502600250995121,-0.111647979340711,-0.396845566780618,0.494852258873839,0.202984021947042,0.196110621912022,-0.256873243668521,-0.290148950717321,0.228237703942537,0.585325796633118,-0.10890956643808,0.411829929783612,-0.235783752447771,-0.181204474758851,-0.0948389903547429,0.259877944125228,-0.0567725743211065,0.469025943008138,-0.413921689367298,-0.278443788320865
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,0.0583741663041866,-0.170138991458101,0.146679077271674,-0.0568503135301425,-0.0440936823517375,-0.000378661969732547,-0.094697601553924,-0.157712227134801,0.0153750536365607,0.0179162716443811,-0.0266112041061192,0.0965159265348901,-0.279537962702361,0.171899592923389,0.338478157973221,-0.0598175300483088,0.0990923225836627,-0.0235019259459469,0.0329981816843673,0.0509405658088858,0.213367041427545,0.290057241288779,-0.0640695270067634,-0.279591018512758
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,0.119174112533205,0.340982958877688,0.241962163622203,-0.232609152590113,0.185100217338807,0.165462304881323,-0.353012412687113,0.0162333823840496,-0.16955035463785,0.395262660917557,-0.396774504288377,0.287277831867735,0.0193314107270032,-0.224884165754076,0.546916779381717,-0.0589763009871848,-0.107086168810162,-0.257390489508731,0.125763403730541,-0.0769395952954531,-0.456110308787283,0.0686492540519635,0.00232360937297205,0.0615359203375477
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,0.238541277506338,-0.119864675890213,-0.183759864698315,-0.203915707484052,0.0816622372553757,0.157482495894665,0.194163574376875,0.358556900511592,0.255338974025913,0.494436792573388,0.0109159802567547,0.105352815997005,-0.0697884113815989,0.305408276998927,-0.38467276934936,-0.335113300251078,-0.0146670421159481,0.0686156076346944,-0.288549677572779,0.0168472343638337,0.28098458251363,-0.328038450135917,-0.224166733260145,-0.255502724711012
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,0.398908952833666,0.532424680476178,-0.429360260150165,-0.352857205495077,-0.353554639658594,-0.466346907000248,0.314168230033662,0.587362701674135,-0.0754272195373616,0.68584307527434,-0.561731850488656,0.153665352173449,0.145731082394174,-0.194942783027319,0.164371225336162,0.172090124920756,0.37600472859662,-0.203919538165129,-0.310579843979483,-0.216360878486364,-0.393263105492338,0.122220065372388,0.00286484183782809,0.0159080936023365
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,0.462824154401775,-0.0751119344971223,-0.676492457857466,-0.750285675792046,0.224413114358169,0.338990970053502,0.51956625365055,0.0373701516369194,-0.46892064264008,0.400438725786172,-0.0133641696920077,-0.0107997053986345,0.415944173108923,-0.0987490449049768,-0.415796049939891,-0.25127247296061,0.343342541071316,-0.365684798788263,0.015939987710463,-0.168097505883861,0.358562966631977,0.299551396769556,0.296098833440409,0.00792494241089939
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,0.087156207148923,-0.365806069072414,-0.407434786993942,-0.37156407657479,0.215949447790901,0.25857952524133,0.149505839140835,0.400085568138179,0.167517706679326,0.359583049750855,-0.101440231562692,0.170738833104861,0.184421477247315,0.442145996315869,-0.412168804524667,-0.33436335528387,0.0548100466843516,-0.399687638688635,0.0337118228636554,-0.0549660599699814,0.249640363748233,-0.271641248193914,-0.172278825730553,-0.17339199703714
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K,-0.0260361793382754,0.159744023182806,-0.573858510882417,-0.248220204800636,-0.113531504478871,0.44466199218595,0.45913961285069,0.238960852171013,-0.320403851275258,-0.212414807379295,0.250696102956263,0.124167855923308,0.662028197430612,-0.593864689577801,-0.454652950737997,-0.0833801562792179,0.221727924296423,0.0130047280625094,-0.353841273564824,-0.442722311022607,0.13451951699235,0.380481463909062,0.185929306522639,-0.122282339672151
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,-0.463221967724197,-0.302173913043478,-0.238139857156984,-0.0664847256401651,0.0258788222721585,0.479689632394638,-0.0536000255306357,0.506993869301098,0.142662052966798,-0.232692057565757,-0.155007664480568,0.0414218644190988,0.262736564833378,0.367014290745047,-0.499880061937271,-0.394785085765049,-0.204803837247278,-0.477496255454576,0.0171920226595271,0.0399723805215534,0.387361543491034,0.0415612683383421,-0.333572015616498,-0.00422240654240963
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,-0.0619680643139323,-0.129881250769653,0.0151228883185953,0.127645448640545,-0.239853997451707,0.157965267925937,0.263524741977422,0.112444352692064,0.0378873668203545,-0.00413360395991438,-0.0273834317452917,-0.0426297516959005,-0.0106399577226461,0.0734079025746385,0.0509079104876305,-0.140722835622748,0.0466974241993368,-0.0725429753901732,-0.0768673788721077,-0.0696755380985541,-0.0692617233620356,-0.105696958326302,0.110465814123784,-0.0877790290740569
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.206148303583652,0.218458640165197,-0.0685680012164253,0.0353122578418358,0.031206560868048,0.185867245273801,-0.403959702655833,0.336216714321131,0.137709971922054,-0.131801214589006,0.200494211081263,0.230946066598277,-0.0957552781281145,0.210595761970834,0.261538032415044,-0.271124905349241,-0.405296332905412,0.0052642247522485,-0.194718236241504,0.0893890468370643,-0.186871583847387,-0.0801573507669352,-0.26022303457574,0.0624788618460807
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,0.0529184428560653,-0.155014306661848,-0.0540748848422938,-0.0346696142584733,0.245214184642165,0.150825354513344,-0.303150087757932,-0.319647861779443,-0.123891205414269,-0.356771218149807,0.0833292737256741,0.060207715396169,0.0556858259120644,-0.195539963989575,0.391971242949949,-0.0204970339283512,0.300912596135044,0.35608726585243,0.0880890104667215,0.0323394820502381,-0.156880383799927,0.0228304628416591,-0.0817292372934958,-0.11715194248979
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,-0.124018271731876,-0.0173977383829847,0.0313814748803702,0.109529201310225,-0.112497990139777,0.00729238226818768,0.18898445772876,0.166302962763949,-0.000448930486711852,0.132444605156237,-0.268635588532814,0.0682502457149649,0.0215523924559688,0.157652046154572,-0.0687024240929346,-0.13599789353982,-0.0595380624315167,0.00846563123735039,-0.0174696267623461,-0.0851747039054655,-0.157046453340032,-0.063359849877217,0.0954330520997397,0.0293468666413003
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,0.224901005956511,0.200283110858293,0.241609996904583,0.143972314095407,0.196057793077316,0.191593131016966,0.119864725519663,0.0852251976990301,0.287525222597351,0.311016513015333,0.135250162249718,0.275257599764748,-0.250114996914319,0.0220515642826052,-0.187220997236604,-0.225989016847328,-0.411375208528737,-0.237871237469593,-0.142936063423276,0.0507856656072883,-0.211095991000144,-0.165356695474114,-0.332650456278384,-0.207936937655618
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,0.271453990020523,0.0971909182979965,0.389595238183091,0.370909825081376,0.487687278448652,0.593997986691073,0.173773396214255,0.062884266662801,0.229892399463657,0.49542889117831,0.38652455302233,0.184808495821727,-0.234124371791172,-0.302204344578913,-0.273481214955705,-0.227231735717543,-0.339355608516856,-0.33041335971362,-0.463592473032919,-0.27067004666518,-0.304155512785367,-0.180208343678446,-0.257206929619609,-0.443996875741682
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.350164681307929,0.039093317515943,0.358872111403588,0.130303396591321,0.286232333180064,0.565638721563563,0.430812050040111,0.493202535978083,0.277285893616474,0.306651441295537,0.3430657853528,0.117487159045619,-0.226063035383123,-0.451465395800812,-0.0919311423556931,0.0263615200791699,-0.583860847793499,-0.0827806931222687,-0.65721105951128,-0.210441112671089,-0.174458739918321,-0.497010500422594,-0.294701425883751,-0.410252407717342
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.221716001790291,0.109612436088578,0.0654844182530838,0.207657575714206,0.118715215307175,0.419215070956225,0.117384288398998,0.51927841940904,0.0209982549857796,0.134051886041648,0.243101228245493,0.263942335540983,-0.296675989193054,-0.201619778526558,0.186305014697766,-0.138245845144454,-0.397176018574633,0.00921353058581353,-0.409946202311041,-0.335948731613317,-0.076623293702184,-0.34692892687552,-0.128377083466772,-0.218798974134794
REACTOME_ACTIVATION_OF_C3_AND_C5,-0.552410010014981,-0.0993171767112239,0.388900729373875,0.711537784076751,-0.477898550724638,-0.290731985627861,-0.689227797738611,0.370840680571641,0.482580032724319,0.597578406604741,-0.353064627139391,-0.79978403307564,0.406792983289776,-0.287365971485802,-0.161848679514632,0.551884459989146,-0.358873936047849,-0.0599310212223905,0.675305160009958,0.514017694616525,-0.266304347826087,-0.599520486825264,0.149240009126057,0.10069348809758
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,0.245109876841343,0.135349668942542,-0.695673637955311,0.00979448680215456,-0.720893158934227,-0.433330375532516,-0.31522757254867,0.120441973636775,0.541806173509832,-0.126418739434919,-0.130644928944511,-0.0295304492008264,0.0995087779776184,0.654282886267909,-0.428696179666747,0.196137172418361,-0.00875395688297781,-0.143701704823179,0.478603435256418,-0.28604933099888,0.425736047132019,-0.297543263582628,0.346897163088241,0.00521248678031377
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,-0.252490904690076,-0.26374307220594,0.154386776693461,0.0780797416447326,0.260181142974466,-0.0837208425511956,0.106117249235917,-0.0877609197231132,-0.0153928361797248,0.0311838549862186,-0.170427791547158,-0.174156553552033,0.169693448569576,0.167521573763471,0.152558848417822,0.302816857334524,-0.18783265969858,0.150071692211752,0.0983033753593077,-0.0975315884518479,0.150852614024223,-0.0803347316397094,-0.240647446693696,-0.0415271416673618
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,0.373649049711699,-0.0522037357659624,0.0917527741028216,-0.227393021747893,-0.34047018898436,0.0583212800055542,-0.0183308238526059,0.101065458113516,0.321714159966452,0.198142284635836,-0.124784897106295,0.175608217809945,0.0133106187240435,-0.0561909334155295,0.114642367104963,-0.0669253865610524,-0.138165918132882,0.202024043125297,0.027787743979119,-0.0381358130914783,-0.0243969661923608,-0.179342070497119,-0.0284515178179062,-0.197759660966334
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,0.269498291252224,-0.116686662806239,0.105946872856519,-0.336710542439661,-0.0656132875106901,-0.100751799436846,-0.0896155896107566,0.100182259432169,0.288637597254743,-0.346768547330695,0.0286345093121483,-0.0866013090106633,-0.0101926143531658,0.248754470812417,-0.0220505184903503,0.344225983470416,-0.262412180317299,-0.253038481859664,0.141419622583012,0.0584537737398844,-0.00376134841504513,-0.189841000652692,0.395651032962146,0.0071196165875585
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,-0.0221930426180106,0.0768721186801896,-0.115948714361805,0.0558516989640788,-0.0163745490793014,0.228726652299133,0.0811913042730262,-0.0989770747597581,0.0767741618994828,-0.118725235567504,-0.131814662104458,-0.0841901520340974,0.107641500250489,-0.334242188282621,-0.380375492166258,0.312710491018065,-0.155056798262807,-0.241884656728352,0.454515694795869,0.252275334564115,0.234529463725753,-0.25780776668487,-0.00107211614516506,0.0359744219092154
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,0.161121066863863,0.165047015064229,0.079395365394047,-0.0743586268951648,-0.111702442562991,0.120414594045376,0.0812210989978118,-0.0649599131279943,0.00639901523199521,0.0501995467055656,-0.0638449441615596,0.0184769460898572,-0.0736754329783194,0.310891100872934,0.0242371803369724,0.0228587404668432,-0.328319308952395,-0.104621863181329,0.0945965179528317,0.0841972144525638,-0.13970399564695,-0.00703150181266921,-0.281483922873786,0.053083051025526
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,0.199433812567639,0.537069957135062,0.836072519527379,0.539816430195567,0.431820297773153,-0.160690571049137,0.524621384027193,0.262397782087433,0.586653596975652,0.314944780117818,-0.400077650270362,-0.0792494031995045,-0.51529616128399,-0.471517513997627,-0.365568535330282,-0.434106219159425,-0.47574541968411,-0.506641256239925,0.207171314741036,-0.531057621491055,-0.520418087957422,-0.398876073819904,-0.404563055194817,0.156947965712906
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,-0.0404418343697666,-0.0459514238380784,0.0180645115330922,-0.19780292541422,0.0765900534196694,0.132669132983306,-0.0434625337081414,0.101256062424671,0.026903529911178,-0.0333798435710521,0.117830585188931,0.101410367577954,0.0706101054404038,-0.0143970277975136,-0.0635172217243483,0.0258646820621362,0.0348551011801765,-0.0834513707963639,-0.117164133477998,0.0544247678087726,-0.0729436358658787,-0.0250773193041575,-0.00195886137841123,-0.125827468026044
REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.224071881759367,0.789448267535917,0.211693918489246,0.530229444169008,0.373629433739359,0.141615356754799,0.172658237448072,0.65866648045258,-0.071977207783783,-0.548669457457184,-0.151953149799956,0.608889103890883,-0.301673336935874,-0.681154171194012,-0.459991043226162,-0.6128214415067,-0.533624538191782,-0.0314467281762358,0.439476064659229,-0.742713579327155,-0.352546771091973,-0.205515239294303,-0.0727997102499095,-0.00329898297411743
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,-0.0634338294910293,0.343559511840676,-0.625613656255545,-0.106333416392571,0.326514045322777,-0.0239449690310509,-0.320909601147406,-0.22773849586876,0.29733526208371,-0.56287448030281,-0.241756347342336,0.37408294131731,0.043281350431013,-0.372759576967268,-0.0779193384955899,0.276148373615181,-0.0667586127695436,0.345563896446943,0.163581156045089,0.206489703844977,-0.269304580771197,0.175379899373948,0.342257546502173,0.0838118797514859
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.301779848730303,0.672982221040084,-0.26204425103028,0.483525450628066,0.149736419765131,0.00712474338847968,-0.263829815329561,0.729949029193395,-0.174309535055673,-0.339908361620158,-0.214166841233762,0.40758730943713,-0.363529641028578,-0.612718602877001,0.0678339249276209,-0.373198513089977,0.302110638569952,-0.0278428094740223,-0.347605009280345,-0.419564633006027,-0.00755725883074004,0.0782620917032664,0.0461296944813429,0.00800009838382809
REACTOME_ACTIVATION_OF_RAC1,-0.0289846216618781,-0.209838934121036,-0.0218280469089304,0.302194758441668,0.211773193903915,0.109183759969798,-0.170159356871664,0.0727189047015501,-0.0517358933940811,0.0364936365290338,-0.286458885966094,0.270554110938374,0.0422690157886533,-0.0153351422262235,-0.0629213993144318,0.0982697818293317,-0.174641795447544,-0.139128861884955,-0.35835597037576,-0.218930132177988,-0.128443467736153,0.409851708467362,0.393223427587866,-0.332905608488622
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,-0.494528422128313,-0.273581318213827,0.0844635743062511,-0.438505888458475,0.0629100553603915,0.194113940928251,-0.22071939921613,-0.0525490366788007,0.189809224824921,0.225586426189501,-0.452482961389233,-0.0148657429922885,-0.157020788380885,0.192644494967046,0.264878743858959,-0.115431055300652,0.640907993238348,-0.0515575947838686,0.302946948218916,-0.130524028012557,-0.499795953953934,0.611091887264186,-0.238602166540063,0.130943957792707
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,-0.296516937691074,-0.114572014970421,-0.409662871232535,0.53571030320505,-0.257559948075972,0.184698995057561,-0.223741340597858,0.549089086168456,0.430431165837669,0.362083190460234,0.00700229385488349,-0.0856904877678112,0.328101370883834,0.558059855979124,0.0829158146973923,-0.327303626752667,0.109805467378572,-0.311512625848503,-0.633066179034206,0.039112225837017,0.539193973764189,-0.339459654800518,-0.720613028405857,-0.0640972336718416
REACTOME_ACTIVATION_OF_SMO,-0.0816678366353198,-0.510088652269771,-0.298420634930974,0.466025440449673,0.0393467217531749,-0.140327248601241,-0.0427243015005124,-0.345005741940853,0.216884393790287,0.320004557906963,-0.200579990333494,0.170460488420877,0.162969268770144,0.345238563449476,0.11211441887421,0.103767806551037,-0.157444770285436,0.0995589106160487,0.0956208521828564,0.028263643142631,-0.366044105627609,0.128542568146736,-0.0716211409420171,0.0424322871561412
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,0.390442781198327,0.0133714558203779,-0.33612963604581,0.0738084180760677,0.152705001515388,-0.238983519775143,0.189475461715686,0.368392987323704,0.278807583706599,-0.145658686312063,0.191820026588616,0.231815257296485,-0.379883829862855,0.325506566947147,-0.10484251807067,-0.068494805508577,0.228730866507518,0.0664768791808232,0.431994013088593,-0.449979239817257,-0.254914549010518,-0.204697246550128,-0.084102852228002,-0.391189248232815
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.315129339326641,-0.241791459811485,-0.332130168008312,-0.272158093853691,-0.330398969236227,0.0475549826895004,-0.0451675719416926,0.365629673350446,0.253031892203813,-0.328644447875517,0.130781381361988,0.412216297974281,0.286654158476829,-0.338473158855858,0.439227891151058,-0.502273935722053,0.553860399636087,0.246097035669324,0.0392079325098755,0.417506276104814,0.186307168909133,-0.319030007944898,-0.389008169655563,-0.502952373291985
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,0.418723484264546,0.0571053822212245,0.247876216079541,-0.32628748805028,-0.372949276803232,0.0369475971987443,-0.499447219874426,-0.235018870312596,-0.24839570677935,-0.291255699138228,0.265921420986084,0.0909501916939707,0.141782159842341,0.270747644499404,-0.142310552664651,0.475474954323192,-0.723610634473429,0.0078154177459786,-0.061393938809389,0.0707332268482559,0.211323720786713,0.348745102617349,0.249647907403382,0.0502411433475004
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,0.262235351546709,0.111934213641617,0.332680548235869,0.358770446603499,0.264675823332354,0.450353888055391,0.24641649427695,0.113004086928631,0.204213585179804,0.358348876112523,0.448046065317684,0.225181901043843,-0.4481879002389,-0.193630148340218,-0.192499253765406,-0.233049823307859,-0.361304275188841,-0.354323633487466,-0.300417788549466,-0.190444943788845,-0.176409740951302,-0.429848915338518,-0.237405427856421,-0.120167579059348
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,-0.0946516962453218,0.691295424363153,0.499473142338203,-0.352164010804513,0.112117273787887,-0.472109783857311,0.0942520339629888,0.192059231460821,-0.371102890543262,0.654117219172432,0.158879632983219,-0.073212101117771,0.197089461883322,0.111312326451769,-0.202500657836225,0.270494358578718,0.171125392497487,0.0745135627857773,-0.431728100944966,-0.71166044346703,0.204249053234049,-0.0608046750982747,-0.278405403894879,-0.336378711413656
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS,0.0369322762355081,-0.198388736573485,0.511255091867471,-0.58418986605676,-0.0228205747404009,-0.645259538415178,0.660725376552913,0.19451910717541,-0.00627867664815268,0.344466663763666,-0.667954600338083,0.00641418298657614,-0.24758349269337,-0.12308420526179,0.221168783705962,0.441814745064459,-0.00422603235933355,-0.190717181547045,0.37068768910461,0.0933139490524609,0.00907487274180141,-0.535981646945182,0.151023134639732,0.201421248695026
REACTOME_ACYL_CHAIN_REMODELING_OF_CL,-0.177855590437092,-0.76116879980681,-0.0395826078114871,-0.333490402368724,0.246162705581439,0.229483131661972,-0.130886259357643,-0.128293801122914,-0.519457675272802,0.0663847173287442,-0.321113333444855,-0.335109238955095,0.412986083044399,-0.270582184817621,0.0563298418702866,0.119770024321275,0.483682374940157,-0.492299333037821,0.476644582867465,0.231861650040073,0.678677865168805,0.449364387040381,0.304112070195598,-0.302634656686584
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,0.424543694873704,-0.629502642738754,-0.667858200633574,0.492921766598585,-0.590154020990095,0.691899070385126,0.0830616926234456,0.22677360214289,-0.448539167348529,-0.548425888370458,0.189778291639982,-0.095376071471689,-0.50401708660014,-0.365667393182625,0.790776288784257,-0.0815607371324452,0.0280350246031956,-0.661305461284191,0.677806752254165,-0.753108777013159,0.540616475151394,0.438447502056969,0.659222801471887,-0.00555354340214897
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,-0.144875405879771,-0.356941419177752,0.439599989833283,-0.111423842156923,0.0746454800976835,-0.418234379689196,-0.303531087486407,-0.180345435269169,-0.344772615500421,-0.480917613576097,-0.287654228485754,0.116328063782111,0.804262530401236,-0.492078648225867,-0.667101776759877,0.228984014154374,0.499719782997333,-0.199019350327168,0.630505010512322,0.35836587714955,0.254577324454121,0.49751066095895,-0.383649589895904,0.351108974239523
