logFC,AveExpr,t,P.Value,adj.P.Val,B,geneset
0.439158949397437,-0.0036232505639339,13.9575908901446,2.71030571464375e-13,2.45960243603920e-11,20.4216971929128,REACTOME_INTERFERON_SIGNALING
0.674659825647656,0.00217971126537169,13.8431601922836,3.25402204907478e-13,2.81240477098606e-11,20.2369976232626,REACTOME_G1_S_SPECIFIC_TRANSCRIPTION
0.485560132564687,0.00512526913585062,13.5523094296153,5.2066698031981e-13,4.29550258763843e-11,19.7619165485517,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION
0.975114515053981,0.0236901035307839,13.0591609937111,1.17628912100373e-12,9.28245545487726e-11,18.9374562748331,REACTOME_PTK6_REGULATES_CELL_CYCLE
0.930039245969245,-0.0124891299748491,12.8996114952105,1.53886241662548e-12,1.16376470257302e-10,18.6654742607205,REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION
0.529535226935441,0.00242736288063436,12.8053520833983,1.80570132038537e-12,1.31093915859978e-10,18.5035611865473,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE
-0.542332524199056,0.0056050301743666,-12.5887796723985,2.61614837653161e-12,1.82627280900188e-10,18.1280381900566,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT
0.455808366927384,0.00287697052425544,12.3530573318299,3.93785679573394e-12,2.64711484602115e-10,17.7136683860188,REACTOME_S_PHASE
-0.709386108355893,-0.00983871409596971,-12.1644218298775,5.48497891352341e-12,3.5554416885875e-10,17.3777590038133,REACTOME_CRISTAE_FORMATION
1.00613261670884,0.00694103689005105,12.1321352079019,5.80723336544622e-12,3.63452708906375e-10,17.3198760701206,REACTOME_G2_PHASE
0.971853904364438,0.0184528606962289,11.9971030566341,7.38218490228058e-12,4.46622186587975e-10,17.0765481530652,REACTOME_IFNG_SIGNALING_ACTIVATES_MAPKS
0.634661198130602,0.00617145231249025,11.9617581815694,7.86325842014273e-12,4.60381097824486e-10,17.0125231792233,REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS
-0.621743432043507,-0.000788596952881733,-11.8138234525207,1.02562793488696e-11,5.817233443187e-10,16.7430344119061,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES
0.551129225845622,0.00575716043342849,11.2742304764245,2.75861781020055e-11,1.5172397956103e-09,15.7389513564524,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX
0.713064418691918,-0.00824697525347673,11.1476034154205,3.49609855612934e-11,1.86629967040434e-09,15.4984176063609,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST
0.909320941146794,-0.0123732427211066,11.0559766841589,4.15463519048535e-11,2.15447510592312e-09,15.3231839499639,REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX
-0.698742989247299,0.000747362441883418,-11.0292365928961,4.37003633897433e-11,2.20322665423289e-09,15.2718556432316,REACTOME_INSULIN_RECEPTOR_RECYCLING
0.741233384399432,0.00391758550767596,10.8403873471778,6.25960271019849e-11,3.05077617521707e-09,14.906910794161,REACTOME_PHOSPHORYLATION_OF_EMI1
0.614232337990233,0.00489610092869918,10.8298387451368,6.38729998117073e-11,3.05077617521707e-09,14.8863990551493,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS
0.64251041446341,-0.0094240971422744,10.4315526738276,1.38249511237531e-10,6.43391956143895e-09,14.1019733617275,REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION
0.829642135367402,-0.0224141644982979,10.3377271217309,1.66290185860702e-10,7.54541718342936e-09,13.9143287359715,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1
-0.711859160393363,-0.00651675966643389,-10.317252962339,1.7315296594164e-10,7.66518617522138e-09,13.8732355798573,REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY
0.444303961124992,0.00348094735428202,10.2867251765038,1.83932636245704e-10,7.94851749490363e-09,13.8118664633715,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS
0.880444043193043,-0.0245598159739848,10.0080146042911,3.2093896757196e-10,1.35466099103048e-08,13.2461461815217,REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT
0.53274642265744,-0.00830020333609135,9.90989936827876,3.91315673222043e-10,1.61417715204093e-08,13.0446443335019,REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION
0.604530040109273,0.00188252212243012,9.82273033739118,4.67159545254831e-10,1.88421016586115e-08,12.8645881150451,REACTOME_ONCOGENE_INDUCED_SENESCENCE
0.40113215965287,-0.00425346251462392,9.79815891021591,4.91165358084764e-10,1.90728426156248e-08,12.8136568749001,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING
0.775132080589208,-4.71793454851904e-05,9.79544135390085,4.93897301892213e-10,1.90728426156248e-08,12.8080191929219,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST
0.484768170168155,0.00785208335748818,9.45417943047218,9.98572633552634e-10,3.7758527706209e-08,12.0924538534987,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
0.753107084726372,0.0326699456471589,9.379639572442,1.16687087658308e-09,4.32218498162916e-08,11.9341378570966,REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER
0.428071894715403,0.00824607365179912,9.18695586805858,1.75115472978298e-09,6.35669166911221e-08,11.521515512045,REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY
0.673930837495586,-0.0149669288401794,9.08497832035641,2.17510592244606e-09,7.74081813576392e-08,11.3011563216301,REACTOME_UNWINDING_OF_DNA
-0.437714588282231,0.00153866858534652,-9.02483485490442,2.47336128870568e-09,8.63298219038616e-08,11.1705504535287,REACTOME_CYTOPROTECTION_BY_HMOX1
-0.644358345525079,0.00571092268816316,-8.87925448247764,3.38239796077668e-09,1.15831175449239e-07,10.8524291602636,REACTOME_COMPLEX_III_ASSEMBLY
0.369843889224614,0.00648815551440241,8.77105820588954,4.27601135548091e-09,1.43721492781442e-07,10.6141783749547,REACTOME_SYNTHESIS_OF_DNA
0.391191798966005,-0.00377412499186243,8.76229657544632,4.35825890251807e-09,1.43822543783096e-07,10.5948170273835,REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER
0.667168825751858,0.02480146334963,8.57306075091391,6.59321234082641e-09,2.1369072140357e-07,10.1741572187823,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER
-0.441285701006566,0.0059890060956487,-8.55181280755146,6.90895568703323e-09,2.19995694245005e-07,10.1266272451951,REACTOME_IRON_UPTAKE_AND_TRANSPORT
0.411072041841759,0.0118520339883733,8.42794777820944,9.08571153140013e-09,2.84320110853297e-07,9.84835756878583,REACTOME_ORC1_REMOVAL_FROM_CHROMATIN
0.392688928641095,0.00470193340902898,8.3459973700066,1.09028943063676e-08,3.35402596034868e-07,9.66313253306224,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS
0.581827329162385,0.0108324096299455,8.19185128347736,1.54004289451648e-08,4.5641952132597e-07,9.31232108315478,REACTOME_SARS_COV_1_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS
0.517656307321871,0.00715101686661105,8.1878444510377,1.55399614688226e-08,4.5641952132597e-07,9.30316031727284,REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION
0.714430766307876,0.00406372120077869,8.18638261798662,1.55911902601709e-08,4.5641952132597e-07,9.29981762113798,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS
0.612718688949303,0.00187477443293456,8.06422459061402,2.05474152346796e-08,5.91961248427673e-07,9.01949066504062,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA
0.811569661363822,0.0106949029176783,7.91485986166484,2.88737210993975e-08,8.18840684303225e-07,8.67406866435771,REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY
0.305589958513312,-0.00567237351863218,7.79674379948293,3.78657409890045e-08,1.05732799838528e-06,8.39885270171556,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP
0.613546664603788,0.0197987392767186,7.71151971707219,4.60997112143117e-08,1.26774205839357e-06,8.19915492370027,REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS
0.246258085116751,-0.00356287360010605,7.68472187183167,4.90516209248981e-08,1.32878644744314e-06,8.13616875787396,REACTOME_CELL_CYCLE_MITOTIC
-0.451902285969668,0.0021713574065183,-7.63676850051151,5.48264796720273e-08,1.4633832441872e-06,8.02322848981447,REACTOME_AMINO_ACIDS_REGULATE_MTORC1
0.372943780833173,0.00542548493792988,7.54639262688865,6.76775169839412e-08,1.7802129467515e-06,7.80957689385264,REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6
0.233417327822798,-0.00230296317341712,7.39646662631643,9.62003885886178e-08,2.4943386469763e-06,7.45287035582299,REACTOME_CELL_CYCLE
0.415883636888402,-0.00461549908007293,7.30339014993528,1.1984768086769e-07,3.0637118418994e-06,7.2300096943733,REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER
0.36380012031869,0.00316656377402804,7.25937133932185,1.33027113934381e-07,3.35339183042918e-06,7.12423975306567,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1
0.262000843870573,-0.000668001451430374,7.20730485464193,1.50547279003166e-07,3.7430590601472e-06,6.99882683849645,REACTOME_DNA_REPLICATION
0.277709599862003,-0.00147739211726907,7.16267717780991,1.67435516929869e-07,4.10669544902314e-06,6.89106997133656,REACTOME_CELL_CYCLE_CHECKPOINTS
0.505731471522953,0.000933556653801289,7.13744692709342,1.77828249008388e-07,4.29301869206782e-06,6.83004337221651,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES
0.271145849612563,-0.00278114867602316,7.13291731409611,1.79762766169231e-07,4.29301869206782e-06,6.81907910924422,REACTOME_CELLULAR_SENESCENCE
0.527077454829804,0.0139899415911558,6.99134352596351,2.52423133124636e-07,5.94997385222355e-06,6.47515959457595,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY
0.390325911084421,0.0118348345383251,6.95071143885038,2.78382093178986e-07,6.47773716820333e-06,6.37601864671018,REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION
0.271296007032505,0.000369100679417807,6.90842978725215,3.0829950658413e-07,7.0830836006354e-06,6.27264986744871,REACTOME_DNA_REPLICATION_PRE_INITIATION
0.428200507456366,-0.0123566820105596,6.90103259248616,3.138617632833e-07,7.12073875448988e-06,6.25454431358945,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX
0.460549391109147,0.0116858114908335,6.6826692693196,5.3366263606872e-07,1.18577025505695e-05,5.71729573095373,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES
0.189879394602177,-0.0022084458359693,6.68109494198363,5.35719894846666e-07,1.18577025505695e-05,5.71340320988659,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
0.326054931806287,0.00491305647539069,6.59676471043138,6.58610579633835e-07,1.44021470124748e-05,5.50450760950006,REACTOME_FOXO_MEDIATED_TRANSCRIPTION
0.643604639850426,0.0214104677821261,6.5186898371903,7.97965527348129e-07,1.72417551444864e-05,5.31043725861882,REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION
0.274045896825491,0.00155654807424525,6.15055923716142,1.99043842901585e-06,4.23868819218354e-05,4.38723067269876,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
-0.313211458100426,-0.00149635024845105,-6.14696670050302,2.0084142398225e-06,4.23868819218354e-05,4.3781590934606,REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION
0.399664952415854,0.00359728468636473,5.95032604382159,3.2916672876853e-06,6.86709899672279e-05,3.87995935797432,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS
0.249385913034741,0.00554052996742058,5.85000414298768,4.24124083458436e-06,8.74755922133024e-05,3.62461164058737,REACTOME_G2_M_CHECKPOINTS
0.466292718569093,0.0115812935597451,5.64418223175041,7.15347716363427e-06,0.000145882708449395,3.09855183991038,REACTOME_GBP_MEDIATED_HOST_DEFENSE
0.234292072831422,0.0040045299352537,5.49196898955207,1.05522426278285e-05,0.000212803559661207,2.70789014218078,REACTOME_DOWNSTREAM_TCR_SIGNALING
0.275287735155072,0.0154123463837883,5.42886733001906,1.24034774431576e-05,0.000247388039113529,2.54560057088553,REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS
0.654373633299376,-0.0277857386590302,5.3666230592793,1.45512019529155e-05,0.000287069908092843,2.38535050938564,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7
0.224495596597281,0.00104750884979132,5.34163157126936,1.55158247352219e-05,0.000302808837574492,2.32096717151769,REACTOME_SIGNALING_BY_ALK_IN_CANCER
-0.331543584620727,0.0123033094282736,-5.3102026687026,1.68210895028946e-05,0.0003247901856144,2.23996854583059,REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE
0.582146331484636,-0.0216175691937205,5.28419253270422,1.79847279010141e-05,0.000343602959372006,2.17291067015329,REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE
0.295442090171472,0.00364657161687968,5.18163315017575,2.3420825986128e-05,0.000442799991300233,1.90831225448743,REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY
0.206462982650803,0.00295278043789914,5.17225071855533,2.39942187582519e-05,0.000448963990167291,1.88409340618078,REACTOME_TCR_SIGNALING
0.274810350118012,0.0111910585714372,5.08920171236369,2.97277783697041e-05,0.000550570589194009,1.6696501959277,REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS
0.349116892766259,-0.00306076611350742,5.05246721203295,3.268611675671e-05,0.000599245473873017,1.57476655834537,REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING
0.308198471395364,0.00989966141500593,5.04084469452485,3.36824494615587e-05,0.00061133645772729,1.54474341821017,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION
0.648972586222724,-0.0291172501869383,5.03536626343398,3.41626191997373e-05,0.000613912414331912,1.5305912426847,REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION
-0.217220863574011,-0.00337698085320167,-5.0301365257737,3.46274116744225e-05,0.000616164237147812,1.51708131024235,REACTOME_ION_CHANNEL_TRANSPORT
-0.321462709720554,0.00098627292375796,-4.975464995989,3.98838989712939e-05,0.000702808510999013,1.37584111109268,REACTOME_MITOCHONDRIAL_TRANSLATION
0.171068702387035,0.000957130297985766,4.92162336118997,4.58440768287673e-05,0.000800067302348198,1.23674263365208,REACTOME_CO_INHIBITION_BY_PD_1
0.371149679262353,0.00562106593715264,4.82332096184646,5.91286558983243e-05,0.00101299168253341,0.982830705688601,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6
0.19542156044893,-0.00397559736332635,4.82311013758133,5.91609467485078e-05,0.00101299168253341,0.982286281154391,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
0.409555469906787,0.00336393057349466,4.78410163806229,6.54504119401502e-05,0.00111021025861096,0.881565637984313,REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY
-0.289308001195618,0.000845635503524109,-4.77697817959598,6.66693166161473e-05,0.00112041490424359,0.863175918968313,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR
0.563655092714582,-0.00950867724695923,4.70470660303863,8.03974915501159e-05,0.00133872887305927,0.676670592647866,REACTOME_NFE2L2_REGULATING_MDR_ASSOCIATED_ENZYMES
-0.335347737338129,0.00903071828194381,-4.60733353874059,0.000103471388563668,0.00170727791130052,0.425645936518673,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
0.420310742637744,-0.00333553193760649,4.57578861243147,0.00011228388102619,0.00183599318975257,0.344404832748213,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION
0.24883696656068,-0.00724778226274952,4.49612815681961,0.000138019507702231,0.00223665541499597,0.139462717836038,REACTOME_MITOTIC_SPINDLE_CHECKPOINT
0.187595291382508,0.00324086604803468,4.46360300996576,0.000150148748878134,0.00241168123198065,0.055886296995868,REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS
0.291458956561311,0.0111996910195415,4.45042199001717,0.000155361697813305,0.00247352176781709,0.0220348267747701,REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES
0.27118650039056,-0.0210156719378041,4.40435212391366,0.00017503969882309,0.00276258307272963,-0.096192438335911,REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING
0.166742670649901,0.00175422660552571,4.39821520116167,0.00017784187310387,0.00278261206623727,-0.111930399592447,REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS
-0.252388128198208,-0.00137501487211854,-4.38897126938137,0.000182147277772918,0.00282561802699014,-0.135631112447477,REACTOME_MITOCHONDRIAL_BIOGENESIS
-0.297333659629916,0.0136240516209091,-4.36830658282548,0.000192150912576874,0.00294420066043272,-0.188591099713752,REACTOME_POLYMERASE_SWITCHING
0.171693264873511,0.000861461730820111,4.3665306193568,0.000193035745780438,0.00294420066043272,-0.193141093377141,REACTOME_MITOTIC_G2_G2_M_PHASES
0.460640886094807,0.0180783063600997,4.32532465670241,0.000214743308126068,0.00324799253540677,-0.298641146163699,REACTOME_REGULATION_OF_BACH1_ACTIVITY
0.372988335160985,0.00458878428323523,4.2782393628338,0.000242533488282992,0.00362276603947768,-0.419022628525988,REACTOME_GERM_LAYER_FORMATION_AT_GASTRULATION
0.441086709326742,-0.0132194525836079,4.27667812721681,0.000243513750311998,0.00362276603947768,-0.423010883932196,REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS
0.23070886042828,0.0150047251776661,4.25095492064632,0.000260243196079276,0.0038401739909259,-0.488690216274698,REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE
0.231916945310898,-0.00685622700856878,4.21286152219819,0.000287135773844583,0.00420283410909611,-0.585839832934841,REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER
0.301011910055621,-0.00027879846476602,4.19166511347087,0.000303275706648312,0.00440356326053349,-0.639834946394807,REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION
0.326543235770815,-0.00524198258730632,4.17288577770077,0.000318325083287835,0.00458539703307477,-0.687634211176881,REACTOME_NON_CANONICAL_INFLAMMASOME_ACTIVATION
0.145155077483493,0.000695403754045233,4.15399402629059,0.000334211413997664,0.00477632847563591,-0.735681815435926,REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES
0.394920515603533,-0.00359292440842699,4.11808218851534,0.000366607303695289,0.0051983770016168,-0.826908304615771,REACTOME_CASP4_INFLAMMASOME_ASSEMBLY
0.144582697536192,0.00316955764678876,4.11032528205211,0.000374003177434684,0.00526213772902288,-0.846593837289269,REACTOME_DEUBIQUITINATION
0.237087848483861,0.0144549168251416,4.10620770419159,0.000377988941690897,0.00527730714745367,-0.85704061032078,REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21
0.170049910898175,0.000414596489293779,4.10290003376395,0.000381221163025846,0.00528180466329702,-0.865431114344468,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS
0.349909452342677,0.0255169175869899,4.06060782395669,0.000425040584309101,0.00584430803425014,-0.972597175173357,REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS
0.397211379933832,0.00348130068697132,3.99853704869624,0.000498516936181402,0.00675725904226495,-1.12947207670136,REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY
0.518430243192242,0.030812034462141,3.99544999566274,0.000502482093699741,0.00675725904226495,-1.13726082990062,REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER
0.147344229939775,-0.00190747618911134,3.99424438457554,0.000504039081612264,0.00675725904226495,-1.14030227990494,REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES
0.31838906416233,-0.0110434741837912,3.99247787460942,0.000506329052202773,0.00675725904226495,-1.14475837599171,REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING
0.127420772799477,0.00236338023647265,3.9536847815729,0.000559288770075051,0.00740955560354903,-1.24250602257295,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
0.46108209597102,0.0200413902002118,3.93839096854649,0.000581638379779978,0.00764270542719194,-1.28098312116184,REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1
0.438061908860632,0.000868848112602314,3.93593464091027,0.000585309120870347,0.00764270542719194,-1.28715971444306,REACTOME_OAS_ANTIVIRAL_RESPONSE
0.260634632073473,0.00468022472529862,3.91950513176945,0.000610455662697603,0.00791412162711535,-1.32844978396076,REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION
0.178620263371591,-0.0017851822764868,3.86694870803362,0.000698264467157299,0.00898829792830141,-1.46025619533603,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS
0.299381467497312,-0.010354671843659,3.86068817240798,0.000709519976707863,0.00906886449101951,-1.47592806104543,REACTOME_PHASE_0_RAPID_DEPOLARISATION
0.192926924705582,0.000351031483753153,3.85526419450635,0.00071941574208867,0.00913104595727927,-1.48950067898594,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2
0.541367648892275,-0.0258252986796119,3.83376189909871,0.000759999744011786,0.00957916344014856,-1.54325936045861,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA
0.293677623228745,-0.00597846084290483,3.83045945716648,0.000766429232665576,0.00959357970543463,-1.55150914657382,REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS
0.561644855280468,0.00706691014066612,3.82064466285391,0.000785854978112836,0.00976936154297807,-1.57601656953444,REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS
0.241163232206683,-0.00722241904564504,3.80036059436349,0.000827548730135923,0.0102176935047395,-1.62661384864484,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS
0.160192175935226,-0.000182962384356071,3.7926708245112,0.000843917003047769,0.0103493875711601,-1.64577696316549,REACTOME_REGULATION_OF_TP53_ACTIVITY
0.150825366144798,0.00289309337039956,3.77774918872523,0.000876591532234657,0.0106779438322544,-1.68293257645336,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
0.356586823167622,0.0017194876199382,3.74303409058101,0.0009574923283759,0.0115856571733484,-1.76922095734232,REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION
